species,region,production_system,group,age_group,sex,year,ahle_component,cause,mean,sd,lower95,upper95
Cattle,Sidama,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,,,,
Cattle,Sidama,Pastoral,Adult,Adult,Overall,2021,Mortality,Non-infectious,,,,
Cattle,Sidama,Pastoral,Adult,Adult,Overall,2021,Production loss,External,,,,
Cattle,Sidama,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,,,,
Cattle,Sidama,Pastoral,Adult,Adult,Overall,2021,Production loss,Non-infectious,,,,
Cattle,Sidama,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,External,,,,
Cattle,Sidama,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,,,,
Cattle,Sidama,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,,,,
Cattle,Sidama,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,,,,
Cattle,Sidama,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,,,,
Cattle,Sidama,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,,,,
Cattle,Sidama,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,External,,,,
Cattle,Sidama,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,,,,
Cattle,Sidama,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,,,,
Cattle,Sidama,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,External,,,,
Cattle,Sidama,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,,,,
Cattle,Sidama,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,,,,
Cattle,Sidama,Periurban dairy,Adult,Adult,Overall,2021,Mortality,External,11083215.0914321,1739544.04035634,10975399.0159633,11191031.1669009
Cattle,Sidama,Periurban dairy,Adult,Adult,Overall,2021,Mortality,Infectious,23425476.4305256,2157161.42004872,23291776.6373231,23559176.2237281
Cattle,Sidama,Periurban dairy,Adult,Adult,Overall,2021,Mortality,Non-infectious,19028534.2409166,2004929.8438118,18904269.6851852,19152798.796648
Cattle,Sidama,Periurban dairy,Adult,Adult,Overall,2021,Production loss,External,107192444.997338,74319364.1167502,102586167.728978,111798722.265697
Cattle,Sidama,Periurban dairy,Adult,Adult,Overall,2021,Production loss,Infectious,421799980.916445,266936858.204115,405255367.051055,438344594.781834
Cattle,Sidama,Periurban dairy,Adult,Adult,Overall,2021,Production loss,Non-infectious,427961221.091315,269827822.646263,411237426.685944,444685015.496686
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,External,3482683.06764844,745737.204209337,3436462.64619107,3528903.4891058
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,14068460.7278368,1097265.91118994,14000452.7317496,14136468.7239241
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,7246579.33173742,1006246.08154548,7184212.69947564,7308945.9639992
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,External,4674100.63888447,1249712.29841915,4596644.09144746,4751557.18632148
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,18163363.7114013,3711622.49364866,17933319.1930659,18393408.2297366
Cattle,Sidama,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,14376570.9501037,3044532.69388131,14187872.3261681,14565269.5740394
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,External,4553628.04033611,957196.936212165,4494301.44973597,4612954.63093626
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,13645458.2591828,1193854.87234406,13571463.7272657,13719452.7911
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,8154830.78071582,1096899.34154761,8086845.50443288,8222816.05699875
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,External,11276861.5411447,2802645.76064393,11103154.9491691,11450568.1331204
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,35594520.4266131,5840327.87538843,35232539.8061935,35956501.0470327
Cattle,Sidama,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,31950815.2295363,5619277.14868313,31602535.2233467,32299095.235726
Cattle,Somali,Crop livestock mixed,Adult,Adult,Overall,2021,Mortality,External,,,,
Cattle,Somali,Crop livestock mixed,Adult,Adult,Overall,2021,Mortality,Infectious,,,,
Cattle,Somali,Crop livestock mixed,Adult,Adult,Overall,2021,Mortality,Non-infectious,,,,
Cattle,Somali,Crop livestock mixed,Adult,Adult,Overall,2021,Production loss,External,,,,
Cattle,Somali,Crop livestock mixed,Adult,Adult,Overall,2021,Production loss,Infectious,,,,
Cattle,Somali,Crop livestock mixed,Adult,Adult,Overall,2021,Production loss,Non-infectious,,,,
Cattle,Somali,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,External,,,,
Cattle,Somali,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,,,,
Cattle,Somali,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,,,,
Cattle,Somali,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,External,,,,
Cattle,Somali,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,,,,
Cattle,Somali,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,,,,
Cattle,Somali,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,,,,
Cattle,Somali,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,,,,
Cattle,Somali,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,,,,
Cattle,Somali,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,External,,,,
Cattle,Somali,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,Infectious,,,,
Cattle,Somali,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,Non-infectious,,,,
Cattle,Somali,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Mortality,External,,,,
Cattle,Somali,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,,,,
Cattle,Somali,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,,,,
Cattle,Somali,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,External,,,,
Cattle,Somali,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,,,,
Cattle,Somali,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,,,,
Cattle,Somali,Pastoral,Adult,Adult,Overall,2021,Mortality,External,1721093502.42706,281588672.445283,1703640776.39357,1738546228.46054
Cattle,Somali,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,3393061645.14233,353551861.846649,3371148676.37887,3414974613.90579
Cattle,Somali,Pastoral,Adult,Adult,Overall,2021,Mortality,Non-infectious,2020789494.63804,309782029.636208,2001589358.33147,2039989630.94462
Cattle,Somali,Pastoral,Adult,Adult,Overall,2021,Production loss,External,13376035895.0579,3351571338.78198,13168307168.4387,13583764621.677
Cattle,Somali,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,24448598837.9002,5043000870.06491,24136036149.1829,24761161526.6176
Cattle,Somali,Pastoral,Adult,Adult,Overall,2021,Production loss,Non-infectious,19785615219.0506,4197041198.64329,19525484690.521,20045745747.5803
Cattle,Somali,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,External,199443343.802324,33305664.0763182,197379075.288113,201507612.316534
Cattle,Somali,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,403281394.77178,36468529.5756701,401021093.425135,405541696.118425
Cattle,Somali,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,167993310.151521,29296520.9998987,166177526.333567,169809093.969476
Cattle,Somali,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,879601950.989198,234924421.826964,865041452.027661,894162449.950736
Cattle,Somali,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,1940942214.6254,422171493.16433,1914776235.20102,1967108194.04979
Cattle,Somali,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,1878777269.40626,400753514.313485,1853938765.67125,1903615773.14126
Cattle,Somali,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,External,613561247.939602,95084810.1862564,607667938.639496,619454557.239709
Cattle,Somali,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,1058452145.80194,109514703.447361,1051664478.88584,1065239812.71804
Cattle,Somali,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,593370435.447303,89328028.3960444,587833928.62276,598906942.271846
Cattle,Somali,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,External,1456614922.56922,800277231.632926,1407014137.30597,1506215707.83248
Cattle,Somali,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,2165817199.21264,1154633526.79202,2094253586.80884,2237380811.61644
Cattle,Somali,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,1837249831.3054,988640729.886083,1775974369.99367,1898525292.61714
Cattle,Somali,Periurban dairy,Adult,Adult,Overall,2021,Mortality,External,,,,
Cattle,Somali,Periurban dairy,Adult,Adult,Overall,2021,Mortality,Infectious,,,,
Cattle,Somali,Periurban dairy,Adult,Adult,Overall,2021,Mortality,Non-infectious,,,,
Cattle,Somali,Periurban dairy,Adult,Adult,Overall,2021,Production loss,External,,,,
Cattle,Somali,Periurban dairy,Adult,Adult,Overall,2021,Production loss,Infectious,,,,
Cattle,Somali,Periurban dairy,Adult,Adult,Overall,2021,Production loss,Non-infectious,,,,
Cattle,Somali,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,External,,,,
Cattle,Somali,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,,,,
Cattle,Somali,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,,,,
Cattle,Somali,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,External,,,,
Cattle,Somali,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,,,,
Cattle,Somali,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,,,,
Cattle,Somali,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,External,,,,
Cattle,Somali,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,,,,
Cattle,Somali,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,,,,
Cattle,Somali,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,External,,,,
Cattle,Somali,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,,,,
Cattle,Somali,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,,,,
Cattle,South West Ethiopia,Crop livestock mixed,Adult,Adult,Overall,2021,Mortality,External,320326016.486197,61014705.0860486,316544355.375211,324107677.597183
Cattle,South West Ethiopia,Crop livestock mixed,Adult,Adult,Overall,2021,Mortality,Infectious,814284344.432301,73790147.0746537,809710867.773312,818857821.091291
Cattle,South West Ethiopia,Crop livestock mixed,Adult,Adult,Overall,2021,Mortality,Non-infectious,607138567.464155,68210645.1088849,602910905.565278,611366229.363033
Cattle,South West Ethiopia,Crop livestock mixed,Adult,Adult,Overall,2021,Production loss,External,8514092998.6423,2255261771.7968,8374312994.3717,8653873002.9129
Cattle,South West Ethiopia,Crop livestock mixed,Adult,Adult,Overall,2021,Production loss,Infectious,28918196178.3153,5648637733.78362,28568096417.6465,29268295938.984
Cattle,South West Ethiopia,Crop livestock mixed,Adult,Adult,Overall,2021,Production loss,Non-infectious,26034589179.3889,5365648555.03852,25702028947.4384,26367149411.3394
Cattle,South West Ethiopia,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,External,164315507.316927,38185286.7007133,161948802.216505,166682212.41735
Cattle,South West Ethiopia,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,510706432.838725,43963076.207247,507981623.214917,513431242.462533
Cattle,South West Ethiopia,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,232140875.149664,35899007.2117028,229915872.516216,234365877.783112
Cattle,South West Ethiopia,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,External,1159553414.37202,385453108.060843,1135663222.21577,1183443606.52827
Cattle,South West Ethiopia,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,3204947200.4651,922650780.084379,3147761763.46028,3262132637.46993
Cattle,South West Ethiopia,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,2271364846.57739,675316940.68817,2229509038.07042,2313220655.08435
Cattle,South West Ethiopia,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,116618344.714921,19360321.5792062,115418401.601059,117818287.828782
Cattle,South West Ethiopia,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,275939512.061531,24072561.990566,274447506.627872,277431517.495191
Cattle,South West Ethiopia,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,177005275.062059,21702498.3473454,175660164.995631,178350385.128487
Cattle,South West Ethiopia,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,External,1022099987.93426,424369593.101841,995797771.367693,1048402204.50082
Cattle,South West Ethiopia,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,Infectious,3391158039.2396,1250681232.35569,3313641437.75854,3468674640.72066
Cattle,South West Ethiopia,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,Non-infectious,3000791443.01665,1118452659.367,2931470302.8023,3070112583.231
Cattle,South West Ethiopia,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Mortality,External,395122834.531012,76846366.0887332,390359934.935766,399885734.126257
Cattle,South West Ethiopia,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,935330605.942771,87723106.1460718,929893571.402005,940767640.483537
Cattle,South West Ethiopia,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,569078727.838043,73958437.9983985,564494820.591202,573662635.084884
Cattle,South West Ethiopia,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,External,861435922.392959,470636707.929307,832266093.033483,890605751.752435
Cattle,South West Ethiopia,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,2829007656.06491,1439431830.47999,2739792386.27765,2918222925.85216
Cattle,South West Ethiopia,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,2427652664.08769,1261758799.42002,2349449480.50298,2505855847.6724
Cattle,South West Ethiopia,Pastoral,Adult,Adult,Overall,2021,Mortality,External,1108925066.09588,188148723.928708,1097263701.65334,1120586430.53843
Cattle,South West Ethiopia,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,2197531522.2659,224896426.690859,2183592553.46129,2211470491.0705
Cattle,South West Ethiopia,Pastoral,Adult,Adult,Overall,2021,Mortality,Non-infectious,1321962068.27194,202022991.424359,1309440783.62233,1334483352.92155
Cattle,South West Ethiopia,Pastoral,Adult,Adult,Overall,2021,Production loss,External,6460027252.15508,1874074846.9446,6343873024.12476,6576181480.1854
Cattle,South West Ethiopia,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,11903853704.1177,3061311468.7762,11714115140.0492,12093592268.1861
Cattle,South West Ethiopia,Pastoral,Adult,Adult,Overall,2021,Production loss,Non-infectious,9626684315.79683,2573301158.25714,9467192388.3457,9786176243.24797
Cattle,South West Ethiopia,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,External,138415650.682519,22532241.8219177,137019113.527729,139812187.83731
Cattle,South West Ethiopia,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,278073516.491221,25688903.9996657,276481330.982787,279665701.999655
Cattle,South West Ethiopia,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,116606037.262884,21182251.9730161,115293171.808294,117918902.717474
Cattle,South West Ethiopia,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,755224973.051324,159074286.95877,745365627.76888,765084318.333768
Cattle,South West Ethiopia,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,1686934113.43707,263074808.087718,1670628867.51934,1703239359.35479
Cattle,South West Ethiopia,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,1625582939.6034,259766714.36911,1609482727.69099,1641683151.51581
Cattle,South West Ethiopia,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,External,362273809.653902,52515513.59734,359018924.209246,365528695.098557
Cattle,South West Ethiopia,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,607278172.059567,60110581.238539,603552548.095508,611003796.023625
Cattle,South West Ethiopia,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,345207114.606302,48855646.688757,342179065.89453,348235163.318074
Cattle,South West Ethiopia,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,External,852855865.500345,191378574.616144,840994316.516683,864717414.484006
Cattle,South West Ethiopia,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,1256480672.42467,250256938.372664,1240969871.70436,1271991473.14498
Cattle,South West Ethiopia,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,1070150226.93604,216220495.877279,1056748988.01333,1083551465.85876
Cattle,South West Ethiopia,Periurban dairy,Adult,Adult,Overall,2021,Mortality,External,51004222.6401077,7931451.26834547,50512635.2305991,51495810.0496164
Cattle,South West Ethiopia,Periurban dairy,Adult,Adult,Overall,2021,Mortality,Infectious,107618165.20389,10254982.9246136,106982566.456586,108253763.951194
Cattle,South West Ethiopia,Periurban dairy,Adult,Adult,Overall,2021,Mortality,Non-infectious,88226871.8615766,9525615.83783299,87636478.9239836,88817264.7991697
Cattle,South West Ethiopia,Periurban dairy,Adult,Adult,Overall,2021,Production loss,External,469606040.453382,346433492.766875,448134264.669299,491077816.237465
Cattle,South West Ethiopia,Periurban dairy,Adult,Adult,Overall,2021,Production loss,Infectious,1858284245.87376,1264702318.71399,1779898624.42546,1936669867.32206
Cattle,South West Ethiopia,Periurban dairy,Adult,Adult,Overall,2021,Production loss,Non-infectious,1895139358.03399,1283727072.76707,1815574591.7804,1974704124.28758
Cattle,South West Ethiopia,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,External,16164019.2828341,3381888.6008534,15954411.5073724,16373627.0582957
Cattle,South West Ethiopia,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,64454481.0469599,4689201.92565538,64163846.6410604,64745115.4528593
Cattle,South West Ethiopia,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,33188066.5691466,4310708.84705201,32920890.9762352,33455242.162058
Cattle,South West Ethiopia,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,External,21551221.1348277,5504386.13721395,21210062.0164545,21892380.2532008
Cattle,South West Ethiopia,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,84473956.8387722,16681099.4132341,83440070.5838021,85507843.0937423
Cattle,South West Ethiopia,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,66997164.3254788,13951238.2756625,66132473.5077035,67861855.143254
Cattle,South West Ethiopia,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,External,21024143.9721156,4360028.97026372,20753911.5424682,21294376.4017629
Cattle,South West Ethiopia,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,62882444.4560813,5492614.77461411,62542014.9209145,63222873.9912482
Cattle,South West Ethiopia,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,37595779.6724218,5156957.33444748,37276154.0186521,37915405.3261915
Cattle,South West Ethiopia,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,External,52970754.770524,13206129.5193535,52152245.4233174,53789264.1177306
Cattle,South West Ethiopia,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,166864799.192021,26280519.7795493,165235945.631447,168493652.752596
Cattle,South West Ethiopia,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,147588288.433633,24553028.1886333,146066503.943698,149110072.923568
Cattle,Tigray,Crop livestock mixed,Adult,Adult,Overall,2021,Mortality,External,178062692.677979,32918863.617184,176022397.864075,180102987.491883
Cattle,Tigray,Crop livestock mixed,Adult,Adult,Overall,2021,Mortality,Infectious,455262309.998905,40909232.1309173,452726776.113891,457797843.883919
Cattle,Tigray,Crop livestock mixed,Adult,Adult,Overall,2021,Mortality,Non-infectious,338865059.296958,41003449.7076341,336323685.853343,341406432.740572
Cattle,Tigray,Crop livestock mixed,Adult,Adult,Overall,2021,Production loss,External,4307419694.6708,1150486082.15757,4236113138.82512,4378726250.51648
Cattle,Tigray,Crop livestock mixed,Adult,Adult,Overall,2021,Production loss,Infectious,14585858132.2672,2910991206.54893,14405436343.377,14766279921.1573
Cattle,Tigray,Crop livestock mixed,Adult,Adult,Overall,2021,Production loss,Non-infectious,13344903918.0306,2803398782.70735,13171150654.1215,13518657181.9397
Cattle,Tigray,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,External,102299565.655981,24285383.1765464,100794369.670937,103804761.641024
Cattle,Tigray,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,319223270.281022,28137632.2859873,317479313.809855,320967226.752189
Cattle,Tigray,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,145457735.052834,23710703.9084463,143988157.403344,146927312.702324
Cattle,Tigray,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,External,535058400.974747,186338858.77919,523509211.075082,546607590.874411
Cattle,Tigray,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,1488305542.47545,452556208.083413,1460256333.51458,1516354751.43632
Cattle,Tigray,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,1048957013.20135,320395081.43189,1029099085.21672,1068814941.18598
Cattle,Tigray,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,89010717.7298728,14694289.4062924,88099972.9721463,89921462.4875994
Cattle,Tigray,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,208671024.379183,17686507.8852659,207574823.406573,209767225.351794
Cattle,Tigray,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,133227296.902259,16487597.938092,132205403.772592,134249190.031925
Cattle,Tigray,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,External,768345132.136806,462620454.039509,739672146.211189,797018118.062423
Cattle,Tigray,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,Infectious,2587314416.22703,1495370087.21926,2494632121.07549,2679996711.37856
Cattle,Tigray,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,Non-infectious,2307341465.70905,1345981014.95076,2223918231.04478,2390764700.37333
Cattle,Tigray,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Mortality,External,202855606.059757,38355714.5868063,200478337.923617,205232874.195896
Cattle,Tigray,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,477409698.878197,42943953.2968498,474748053.986107,480071343.770288
Cattle,Tigray,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,289781187.065209,37792392.7517608,287438833.336565,292123540.793854
Cattle,Tigray,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,External,468990256.906503,276693139.130513,451840953.595918,486139560.217088
Cattle,Tigray,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,1568829345.77834,871124627.000513,1514837474.14503,1622821217.41165
Cattle,Tigray,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,1332769929.00253,752619052.16643,1286122974.02748,1379416883.97758
Cattle,Tigray,Pastoral,Adult,Adult,Overall,2021,Mortality,External,,,,
Cattle,Tigray,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,,,,
Cattle,Tigray,Pastoral,Adult,Adult,Overall,2021,Mortality,Non-infectious,,,,
Cattle,Tigray,Pastoral,Adult,Adult,Overall,2021,Production loss,External,,,,
Cattle,Tigray,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,,,,
Cattle,Tigray,Pastoral,Adult,Adult,Overall,2021,Production loss,Non-infectious,,,,
Cattle,Tigray,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,External,,,,
Cattle,Tigray,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,,,,
Cattle,Tigray,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,,,,
Cattle,Tigray,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,,,,
Cattle,Tigray,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,,,,
Cattle,Tigray,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,,,,
Cattle,Tigray,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,External,,,,
