species,region,production_system,group,age_group,sex,year,ahle_component,cause,disease,mean,sd,lower95,upper95,exchg_rate_lcuperusdol,mean_usd,sd_usd,lower95_usd,upper95_usd
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Production loss,Infectious,Other diseases,889800766.7611139,401323608.8229575,103206493.46811712,1676395040.0541105,23.8661044574125,37283033.28047965,16815631.119820714,4324396.285631044,70241670.27532825
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Production loss,Non-infectious,All conditions,820211888.796737,137182587.158668,551334017.9657476,1089089759.6277263,23.8661044574125,34367229.484826535,5748009.165193312,23101131.521047644,45633327.44860543
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Health cost,External,All causes,26795680.81713703,29336.931265483785,26738180.43185668,26853181.202417377,27.4293865941667,976896.8301622742,1069.5438326616736,974800.5242502573,978993.1360742911
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Health cost,Infectious,Brucellosis,322.30821904264417,34.040151068545676,255.58952294829464,389.0269151369937,27.4293865941667,11.750471266870699,1.2410102920706532,9.31809109441222,14.182851439329179
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Health cost,Infectious,FMD,52402.61308248353,5492.161893427221,41637.975771366175,63167.25039360088,27.4293865941667,1910.4551573759138,200.2291183061023,1518.0060854959534,2302.9042292558743
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Health cost,Infectious,Other diseases,5858.3245890584585,8210.100058175329,-10233.471524965185,21950.120703082102,27.4293865941667,213.57840318253145,299.31766902586656,-373.08422810816694,800.2410344732298
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,27.4293865941667,0.0,0.0,0.0,0.0
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Health cost,Non-infectious,All conditions,26795680.81713703,29336.931265483785,26738180.43185668,26853181.202417377,27.4293865941667,976896.8301622742,1069.5438326616736,974800.5242502573,978993.1360742911
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Mortality,External,All causes,17003612.0555767,3465425.38299071,10211378.30491491,23795845.80623849,27.4293865941667,619904.9328792789,126339.87898685595,372278.77006504126,867531.0956935165
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Mortality,Infectious,Brucellosis,0.0,0.0,0.0,0.0,27.4293865941667,0.0,0.0,0.0,0.0
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Mortality,Infectious,FMD,3863820.5768115707,20275.713912464376,3824080.1775431405,3903560.976080001,27.4293865941667,140864.27210272627,739.1967677751982,139415.4464378869,142313.09776756566
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Mortality,Infectious,Other diseases,46577302.654912636,4470522.2665224075,37815079.01252872,55339526.297296554,27.4293865941667,1698080.3597269668,162982.94718238927,1378633.783249484,2017526.93620445
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,27.4293865941667,0.0,0.0,0.0,0.0
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Mortality,Non-infectious,All conditions,29843660.3783799,4094819.23359409,21817814.680535484,37869506.07622432,27.4293865941667,1088017.782531332,149285.8478455701,795417.5207540147,1380618.0443086496
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Production loss,External,All causes,298409119.867208,70733379.0657765,159771696.89828607,437046542.8361299,27.4293865941667,10879175.837299602,2578744.472573043,5824836.671056439,15933515.003542764
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Production loss,Infectious,Brucellosis,-5779327.88586196,280456863.97326493,-555474781.2734612,543916125.5017372,27.4293865941667,-210698.40063762225,10224685.958996568,-20251082.880270895,19829686.078995645
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Production loss,Infectious,FMD,22732339.35919824,279984711.3665235,-526037694.9191879,571502373.6375843,27.4293865941667,828758.5754481523,10207472.573450357,-19177887.66851455,20835404.819410853
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Production loss,Infectious,Other diseases,934290805.0981216,421389789.2032284,108366818.259794,1760214791.9364493,27.4293865941667,34061673.30394525,15362712.82467701,3950756.167578313,64172590.440312184
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,27.4293865941667,0.0,0.0,0.0,0.0
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Production loss,Non-infectious,All conditions,861222483.235398,144041716.489476,578900718.9160252,1143544247.554771,27.4293865941667,31397803.23846363,5251364.845326464,21105128.14162376,41690478.33530349
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Health cost,External,All causes,28135464.857993882,30803.777828757975,28075089.453449517,28195840.262538247,29.06975,967860.5718313326,1059.6505930996302,965783.6566688574,969937.486993808
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Health cost,Infectious,Brucellosis,338.4236299947763,35.74215862197296,268.36899909570934,408.4782608938433,29.06975,11.64177985688822,1.2295309943144666,9.231899108031866,14.051660605744573
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Health cost,Infectious,FMD,55022.74373660771,5766.769988098582,43719.874559934484,66325.61291328093,29.06975,1892.7835202094172,198.3770066167952,1503.9645872404985,2281.602453178336
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Health cost,Infectious,Other diseases,6151.240818511382,8620.605061084092,-10745.145101213438,23047.626738236202,29.06975,211.6028111184782,296.548992030688,-369.6332132616703,792.8388354986266
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,29.06975,0.0,0.0,0.0,0.0
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Health cost,Non-infectious,All conditions,28135464.857993882,30803.777828757975,28075089.453449517,28195840.262538247,29.06975,967860.5718313326,1059.6505930996302,965783.6566688574,969937.486993808
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Mortality,External,All causes,17853789.3893342,3638700.2829647,10721936.83472339,24985641.943945013,29.06975,614170.7234955307,125171.36483680458,368834.8484153937,859506.5985756676
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Mortality,Infectious,Brucellosis,0.0,0.0,0.0,0.0,29.06975,0.0,0.0,0.0,0.0
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Mortality,Infectious,FMD,4057011.6056521474,20275.714128156433,4017271.205960961,4096752.005343334,29.06975,139561.28297120365,697.484984499572,138194.21240158452,140928.3535408228
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Mortality,Infectious,Other diseases,48906156.64071875,4694036.605433168,39705844.894069746,58106468.387367755,29.06975,1682372.7978644038,161474.95611187466,1365881.8838851296,1998863.711843678
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,29.06975,0.0,0.0,0.0,0.0
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Mortality,Non-infectious,All conditions,31335836.7198435,4299558.04709956,22908702.947528362,39762970.49215864,29.06975,1077953.4299346744,147904.8855631562,788059.8542308882,1367847.0056384606
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Production loss,External,All causes,313329575.860343,74270048.013097,167760281.75467286,458898869.9660131,29.06975,10778543.876722125,2554891.1845852477,5770957.15493504,15786130.59850921
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Production loss,Infectious,Brucellosis,-6068294.2801558925,294479707.1719281,-583248520.337135,571111931.7768232,29.06975,-208749.4484870318,10130108.00477913,-20063761.137854125,19646262.24088006
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Production loss,Infectious,FMD,23868956.32715782,293983946.8631822,-552339579.5246792,600077492.1789949,29.06975,821092.5903097832,10113053.839925772,-19000492.935944725,20642678.116564296
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Production loss,Infectious,Other diseases,981005345.352031,442459278.60541147,113785159.28542447,1848225531.4186375,29.06975,33746604.128072344,15220608.316391144,3914211.8279456985,63578996.428198986
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,29.06975,0.0,0.0,0.0,0.0
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Production loss,Non-infectious,All conditions,904283607.396048,151243802.288116,607845754.9113406,1200721459.8807554,29.06975,31107374.758848906,5202789.920385143,20909906.514894027,41304843.00280379
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Health cost,External,All causes,29542238.10089358,32343.96672019588,29478843.926121995,29605632.275665164,34.9271654040404,845824.0959192214,926.0404142746238,844009.0567072431,847639.1351311996
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Health cost,Infectious,Brucellosis,355.3448114945151,37.52926655307161,281.78744905049473,428.9021739385355,34.9271654040404,10.173880627982726,1.074500782383279,8.067859094511498,12.279902161453954
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Health cost,Infectious,FMD,57773.880923438104,6055.108487503511,45905.868287931225,69641.89355894498,34.9271654040404,1654.1245261419003,173.36386785064016,1314.3313451546458,1993.917707129155
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Health cost,Infectious,Other diseases,6458.802859436953,9051.635314138299,-11282.402356274113,24200.00807514802,34.9271654040404,184.92204519665356,259.1574555057136,-323.0265675945451,692.8706579878522
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Health cost,Non-infectious,All conditions,29542238.10089358,32343.96672019588,29478843.926121995,29605632.275665164,34.9271654040404,845824.0959192214,926.0404142746238,844009.0567072431,847639.1351311996
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Mortality,External,All causes,18746475.5897796,3820638.93853073,11258023.27025937,26234927.90929983,34.9271654040404,536730.5182919594,109388.74925386174,322328.56975439045,751132.4668295285
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Mortality,Infectious,Brucellosis,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Mortality,Infectious,FMD,4259862.185934756,20275.714365956937,4220121.78577748,4299602.586092032,34.9271654040404,121964.1541664292,580.5141680238222,120826.3463971025,123101.9619357559
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Mortality,Infectious,Other diseases,51351453.325815246,4928726.943961399,41691148.515650906,61011758.135979585,34.9271654040404,1470243.9414071338,141114.42732169843,1193659.6638566048,1746828.2189576626
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Mortality,Non-infectious,All conditions,32902621.8783803,4514533.8276323,24054135.57622099,41751108.18053961,34.9271654040404,942035.2753439905,129255.66032650492,688694.1811040408,1195376.3695839401
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Production loss,External,All causes,328996054.653146,77983550.4080678,176148295.85333315,481843813.45295894,34.9271654040404,9419489.123932386,2232747.762549508,5043303.509335349,13795674.738529421
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Production loss,Infectious,Brucellosis,-6371708.994163091,309203692.5305246,-612410946.3539913,599667528.3656652,34.9271654040404,-182428.45992380494,8852813.818517195,-17533943.54421751,17169086.6243699
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Production loss,Infectious,FMD,25062404.14351616,308683144.1380865,-579956558.3671334,630081366.6541657,34.9271654040404,717561.9279031708,8837909.992615025,-16604741.65762228,18039865.513428625
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Production loss,Infectious,Other diseases,1030055612.618677,464582242.4804645,119474417.35696661,1940636807.8803873,34.9271654040404,29491531.897962708,13301458.53825061,3420673.1629915126,55562390.6329339
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Production loss,Non-infectious,All conditions,949497787.764785,158805992.377918,638238042.7040658,1260757532.8255043,34.9271654040404,27185080.059630215,4546775.856008836,18273399.3818529,36096760.737407535
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Health cost,External,All causes,31019350.005938258,33961.16505620567,30952786.122428093,31085913.889448423,34.9271654040404,888115.3007151824,972.3424349883549,886209.5095426053,890021.0918877596
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,Brucellosis,373.1120520692409,39.40572988072519,295.8768215030195,450.3472826354623,34.9271654040404,10.682574659381864,1.128225821502443,8.471252049237075,12.893897269526652
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,FMD,60662.574969609996,6357.863911878687,48201.16170232777,73123.98823689223,34.9271654040404,1736.8307524489949,182.03206124317217,1380.0479124123776,2093.6135924856126
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,Other diseases,6781.743002408803,9504.217079845212,-11846.522474087811,25410.008478905416,34.9271654040404,194.16814745648628,272.11532828099917,-339.17789597427213,727.5141908872447
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Health cost,Non-infectious,All conditions,31019350.005938258,33961.16505620567,30952786.122428093,31085913.889448423,34.9271654040404,888115.3007151824,972.3424349883549,886209.5095426053,890021.0918877596
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,External,All causes,19683796.1002472,4011674.5369639,11820914.007797956,27546678.192696445,34.9271654040404,563566.9506111756,114858.29126287547,338444.69973593974,788689.2014864116
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,Brucellosis,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,FMD,4472855.295231493,20275.71462813198,4433114.894560355,4512595.695902632,34.9271654040404,128062.36187475064,580.5141755301582,126924.55409071154,129200.16965878975
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,Other diseases,53919014.84516641,5175152.0686293,43775716.790652975,64062312.89967984,34.9271654040404,1543755.8193293584,148169.82737541693,1253342.957673541,1834168.6809851755
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,All conditions,34547746.2948439,4740258.42228886,25256839.78715773,43838652.802530065,34.9271654040404,989136.8479289014,135718.38331147548,723128.8166384094,1255144.8792193935
Cattle,National,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,External,All causes,345445857.385599,81882727.9230578,184955710.65640575,505936004.1147923,34.9271654040404,9890463.580123154,2344385.1505219927,5295468.685100049,14485458.47514626
